sujeto,movimiento,variante_limpieza,estrategia_balanceo,modelo,clase,recall,precision,soporte,minoritaria
cano,all,noOutliers,random_oversampling,RandomForest,push,0.183,0.1734,235,False
cano,all,noOutliers,random_oversampling,RandomForest,right,0.4165,0.397,509,False
cano,all,noOutliers,random_oversampling,MLP,left,0.1604,0.165,106,False
cano,all,noOutliers,random_oversampling,MLP,pull,0.0571,0.0588,35,True
cano,all,noOutliers,random_oversampling,MLP,push,0.1277,0.1408,235,False
cano,all,noOutliers,random_oversampling,MLP,right,0.4165,0.3963,509,False
cano,all,noOutliers,random_oversampling,IBk_kNN,left,0.0472,0.0685,106,False
cano,all,noOutliers,random_oversampling,IBk_kNN,pull,0.0,0.0,35,True
cano,all,noOutliers,random_oversampling,IBk_kNN,push,0.0723,0.089,235,False
cano,all,noOutliers,random_oversampling,IBk_kNN,right,0.4715,0.4047,509,False
cano,all,noOutliers,random_oversampling,RBFNetwork_aprox,left,0.3868,0.2828,106,False
cano,all,noOutliers,random_oversampling,RBFNetwork_aprox,pull,0.0571,0.04,35,True
cano,all,noOutliers,random_oversampling,RBFNetwork_aprox,push,0.4383,0.3189,235,False
cano,all,noOutliers,random_oversampling,RBFNetwork_aprox,right,0.3006,0.4169,509,False
cano,all,noOutliers,class_weight_balanced,SMO_SVM,left,0.5377,0.2879,106,False
cano,all,noOutliers,class_weight_balanced,SMO_SVM,pull,0.0,0.0,35,True
cano,all,noOutliers,class_weight_balanced,SMO_SVM,push,0.3064,0.2571,235,False
cano,all,noOutliers,class_weight_balanced,SMO_SVM,right,0.2692,0.3703,509,False
cano,all,noOutliers,class_weight_balanced,RandomForest,left,0.0094,0.0156,106,False
cano,all,noOutliers,class_weight_balanced,RandomForest,pull,0.0,0.0,35,True
cano,all,noOutliers,class_weight_balanced,RandomForest,push,0.0936,0.1146,235,False
cano,all,noOutliers,class_weight_balanced,RandomForest,right,0.4872,0.4126,509,False
cano,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,left,0.6132,0.3052,106,False
cano,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,pull,0.0286,0.0164,35,True
cano,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,push,0.6426,0.3842,235,False
cano,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,right,0.1906,0.445,509,False
cano,all,noOutliers,smote,SMO_SVM,left,0.3302,0.2059,106,False
cano,all,noOutliers,smote,SMO_SVM,pull,0.0,0.0,35,True
cano,all,noOutliers,smote,SMO_SVM,push,0.1872,0.1872,235,False
cano,all,noOutliers,smote,SMO_SVM,right,0.3084,0.3544,509,False
cano,all,noOutliers,smote,RandomForest,left,0.0377,0.0519,106,False
cano,all,noOutliers,smote,RandomForest,pull,0.0,0.0,35,True
cano,all,noOutliers,smote,RandomForest,push,0.1617,0.1624,235,False
cano,all,noOutliers,smote,RandomForest,right,0.4263,0.3974,509,False
cano,all,noOutliers,smote,MLP,left,0.0943,0.1111,106,False
cano,all,noOutliers,smote,MLP,pull,0.0286,0.0294,35,True
cano,all,noOutliers,smote,MLP,push,0.1106,0.1256,235,False
cano,all,noOutliers,smote,MLP,right,0.4342,0.3989,509,False
cano,all,noOutliers,smote,IBk_kNN,left,0.1038,0.0948,106,False
cano,all,noOutliers,smote,IBk_kNN,pull,0.0286,0.0227,35,True
cano,all,noOutliers,smote,IBk_kNN,push,0.1149,0.1244,235,False
cano,all,noOutliers,smote,IBk_kNN,right,0.3517,0.3524,509,False
cano,all,noOutliers,smote,RBFNetwork_aprox,left,0.4151,0.2876,106,False
cano,all,noOutliers,smote,RBFNetwork_aprox,pull,0.0286,0.0208,35,True
cano,all,noOutliers,smote,RBFNetwork_aprox,push,0.4638,0.3254,235,False
cano,all,noOutliers,smote,RBFNetwork_aprox,right,0.2829,0.4126,509,False
cano,all,noOutliers,smote_tomek,SMO_SVM,left,0.3302,0.2059,106,False
cano,all,noOutliers,smote_tomek,SMO_SVM,pull,0.0,0.0,35,True
cano,all,noOutliers,smote_tomek,SMO_SVM,push,0.1915,0.1907,235,False
cano,all,noOutliers,smote_tomek,SMO_SVM,right,0.3084,0.3552,509,False
cano,all,noOutliers,smote_tomek,RandomForest,left,0.0472,0.0658,106,False
cano,all,noOutliers,smote_tomek,RandomForest,pull,0.0,0.0,35,True
cano,all,noOutliers,smote_tomek,RandomForest,push,0.1957,0.1862,235,False
cano,all,noOutliers,smote_tomek,RandomForest,right,0.4185,0.3989,509,False
cano,all,noOutliers,smote_tomek,MLP,left,0.0943,0.1111,106,False
cano,all,noOutliers,smote_tomek,MLP,pull,0.0286,0.0278,35,True
cano,all,noOutliers,smote_tomek,MLP,push,0.1106,0.1256,235,False
cano,all,noOutliers,smote_tomek,MLP,right,0.4322,0.3986,509,False
cano,all,noOutliers,smote_tomek,IBk_kNN,left,0.1038,0.0948,106,False
cano,all,noOutliers,smote_tomek,IBk_kNN,pull,0.0286,0.0227,35,True
cano,all,noOutliers,smote_tomek,IBk_kNN,push,0.1191,0.1279,235,False
cano,all,noOutliers,smote_tomek,IBk_kNN,right,0.3497,0.3518,509,False
cano,all,noOutliers,smote_tomek,RBFNetwork_aprox,left,0.4151,0.2876,106,False
cano,all,noOutliers,smote_tomek,RBFNetwork_aprox,pull,0.0286,0.0204,35,True
cano,all,noOutliers,smote_tomek,RBFNetwork_aprox,push,0.4638,0.3244,235,False
cano,all,noOutliers,smote_tomek,RBFNetwork_aprox,right,0.2809,0.4121,509,False
cano,all,noOutliers,random_undersampling_controlado,SMO_SVM,left,0.6226,0.2558,106,False
cano,all,noOutliers,random_undersampling_controlado,SMO_SVM,pull,0.2286,0.125,35,True
cano,all,noOutliers,random_undersampling_controlado,SMO_SVM,push,0.4128,0.3333,235,False
cano,all,noOutliers,random_undersampling_controlado,SMO_SVM,right,0.1866,0.3493,509,False
cano,all,noOutliers,random_undersampling_controlado,RandomForest,left,0.5755,0.2542,106,False
cano,all,noOutliers,random_undersampling_controlado,RandomForest,pull,0.1429,0.122,35,True
cano,all,noOutliers,random_undersampling_controlado,RandomForest,push,0.5149,0.3601,235,False
cano,all,noOutliers,random_undersampling_controlado,RandomForest,right,0.1847,0.3507,509,False
cano,all,noOutliers,random_undersampling_controlado,MLP,left,0.5755,0.3035,106,False
cano,all,noOutliers,random_undersampling_controlado,MLP,pull,0.0571,0.05,35,True
cano,all,noOutliers,random_undersampling_controlado,MLP,push,0.4043,0.2978,235,False
cano,all,noOutliers,random_undersampling_controlado,MLP,right,0.2495,0.3908,509,False
cano,all,noOutliers,random_undersampling_controlado,IBk_kNN,left,0.5189,0.2282,106,False
cano,all,noOutliers,random_undersampling_controlado,IBk_kNN,pull,0.2571,0.1607,35,True
cano,all,noOutliers,random_undersampling_controlado,IBk_kNN,push,0.4,0.3052,235,False
cano,all,noOutliers,random_undersampling_controlado,IBk_kNN,right,0.2004,0.3643,509,False
cano,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,left,0.7642,0.2691,106,False
cano,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,pull,0.0,0.0,35,True
cano,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,push,0.6043,0.3622,235,False
cano,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,right,0.1081,0.3073,509,False
cano,all,sinArtefactosConservador,sin_balanceo,SMO_SVM,left,0.0635,0.0563,63,False
cano,all,sinArtefactosConservador,sin_balanceo,SMO_SVM,pull,0.0606,0.0588,33,True
cano,all,sinArtefactosConservador,sin_balanceo,SMO_SVM,push,0.1809,0.1889,188,False
cano,all,sinArtefactosConservador,sin_balanceo,SMO_SVM,right,0.2874,0.2882,341,False
cano,all,sinArtefactosConservador,sin_balanceo,RandomForest,left,0.0159,0.0185,63,False
cano,all,sinArtefactosConservador,sin_balanceo,RandomForest,pull,0.0303,0.0357,33,True
cano,all,sinArtefactosConservador,sin_balanceo,RandomForest,push,0.1436,0.1579,188,False
cano,all,sinArtefactosConservador,sin_balanceo,RandomForest,right,0.349,0.3199,341,False
cano,all,sinArtefactosConservador,sin_balanceo,MLP,left,0.0635,0.0645,63,False
cano,all,sinArtefactosConservador,sin_balanceo,MLP,pull,0.0303,0.0357,33,True
cano,all,sinArtefactosConservador,sin_balanceo,MLP,push,0.1436,0.1579,188,False
cano,all,sinArtefactosConservador,sin_balanceo,MLP,right,0.3372,0.3159,341,False
cano,all,sinArtefactosConservador,sin_balanceo,IBk_kNN,left,0.0476,0.0492,63,False
cano,all,sinArtefactosConservador,sin_balanceo,IBk_kNN,pull,0.0606,0.0588,33,True
cano,all,sinArtefactosConservador,sin_balanceo,IBk_kNN,push,0.1543,0.1638,188,False
cano,all,sinArtefactosConservador,sin_balanceo,IBk_kNN,right,0.3167,0.3059,341,False
cano,all,sinArtefactosConservador,sin_balanceo,RBFNetwork_aprox,left,0.0317,0.0357,63,False
cano,all,sinArtefactosConservador,sin_balanceo,RBFNetwork_aprox,pull,0.0606,0.0667,33,True
cano,all,sinArtefactosConservador,sin_balanceo,RBFNetwork_aprox,push,0.1277,0.1519,188,False
cano,all,sinArtefactosConservador,sin_balanceo,RBFNetwork_aprox,right,0.3666,0.3281,341,False
cano,all,sinArtefactosConservador,random_oversampling,SMO_SVM,left,0.0952,0.0769,63,False
cano,all,sinArtefactosConservador,random_oversampling,SMO_SVM,pull,0.1515,0.122,33,True
cano,all,sinArtefactosConservador,random_oversampling,SMO_SVM,push,0.2287,0.224,188,False
cano,all,sinArtefactosConservador,random_oversampling,SMO_SVM,right,0.2581,0.2803,341,False
cano,all,sinArtefactosConservador,random_oversampling,RandomForest,left,0.0476,0.0508,63,False
cano,all,sinArtefactosConservador,random_oversampling,RandomForest,pull,0.0606,0.0667,33,True
cano,all,sinArtefactosConservador,random_oversampling,RandomForest,push,0.1968,0.1917,188,False
cano,all,sinArtefactosConservador,random_oversampling,RandomForest,right,0.305,0.3032,341,False
cano,all,sinArtefactosConservador,random_oversampling,MLP,left,0.0635,0.0645,63,False
cano,all,sinArtefactosConservador,random_oversampling,MLP,pull,0.0606,0.0667,33,True
cano,all,sinArtefactosConservador,random_oversampling,MLP,push,0.1649,0.1713,188,False
cano,all,sinArtefactosConservador,random_oversampling,MLP,right,0.3167,0.3068,341,False
cano,all,sinArtefactosConservador,random_oversampling,IBk_kNN,left,0.0476,0.0492,63,False
cano,all,sinArtefactosConservador,random_oversampling,IBk_kNN,pull,0.0606,0.0588,33,True
cano,all,sinArtefactosConservador,random_oversampling,IBk_kNN,push,0.1489,0.16,188,False
cano,all,sinArtefactosConservador,random_oversampling,IBk_kNN,right,0.3196,0.307,341,False
cano,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,left,0.127,0.1212,63,False
cano,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,pull,0.1515,0.1515,33,True
cano,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,push,0.3245,0.2618,188,False
cano,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,right,0.2581,0.3003,341,False
cano,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,left,0.0952,0.0789,63,False
cano,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,pull,0.1212,0.1026,33,True
cano,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,push,0.2979,0.2581,188,False
cano,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,right,0.2346,0.273,341,False
cano,all,sinArtefactosConservador,class_weight_balanced,RandomForest,left,0.0476,0.0517,63,False
cano,all,sinArtefactosConservador,class_weight_balanced,RandomForest,pull,0.0606,0.0667,33,True
cano,all,sinArtefactosConservador,class_weight_balanced,RandomForest,push,0.1277,0.1472,188,False
cano,all,sinArtefactosConservador,class_weight_balanced,RandomForest,right,0.3519,0.3209,341,False
cano,all,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,left,0.1746,0.1447,63,False
cano,all,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,pull,0.2424,0.2222,33,True
cano,all,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,push,0.4043,0.298,188,False
cano,all,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,right,0.2199,0.2907,341,False
cano,all,sinArtefactosConservador,smote,SMO_SVM,left,0.0952,0.0769,63,False
cano,all,sinArtefactosConservador,smote,SMO_SVM,pull,0.1515,0.122,33,True
cano,all,sinArtefactosConservador,smote,SMO_SVM,push,0.2447,0.2289,188,False
cano,all,sinArtefactosConservador,smote,SMO_SVM,right,0.2405,0.2689,341,False
cano,all,sinArtefactosConservador,smote,RandomForest,left,0.0794,0.0794,63,False
cano,all,sinArtefactosConservador,smote,RandomForest,pull,0.0606,0.0667,33,True
cano,all,sinArtefactosConservador,smote,RandomForest,push,0.1968,0.1937,188,False
cano,all,sinArtefactosConservador,smote,RandomForest,right,0.3021,0.3021,341,False
cano,all,sinArtefactosConservador,smote,MLP,left,0.0635,0.0615,63,False
cano,all,sinArtefactosConservador,smote,MLP,pull,0.0606,0.0625,33,True
cano,all,sinArtefactosConservador,smote,MLP,push,0.1596,0.1639,188,False
cano,all,sinArtefactosConservador,smote,MLP,right,0.3021,0.2986,341,False
cano,all,sinArtefactosConservador,smote,IBk_kNN,left,0.0476,0.0357,63,False
cano,all,sinArtefactosConservador,smote,IBk_kNN,pull,0.0606,0.0312,33,True
cano,all,sinArtefactosConservador,smote,IBk_kNN,push,0.1489,0.1591,188,False
cano,all,sinArtefactosConservador,smote,IBk_kNN,right,0.2082,0.2359,341,False
cano,all,sinArtefactosConservador,smote,RBFNetwork_aprox,left,0.0952,0.0984,63,False
cano,all,sinArtefactosConservador,smote,RBFNetwork_aprox,pull,0.1515,0.1429,33,True
cano,all,sinArtefactosConservador,smote,RBFNetwork_aprox,push,0.2926,0.2523,188,False
cano,all,sinArtefactosConservador,smote,RBFNetwork_aprox,right,0.2845,0.3119,341,False
cano,all,sinArtefactosConservador,smote_tomek,SMO_SVM,left,0.0952,0.0769,63,False
cano,all,sinArtefactosConservador,smote_tomek,SMO_SVM,pull,0.1515,0.122,33,True
cano,all,sinArtefactosConservador,smote_tomek,SMO_SVM,push,0.2447,0.2289,188,False
cano,all,sinArtefactosConservador,smote_tomek,SMO_SVM,right,0.2405,0.2689,341,False
cano,all,sinArtefactosConservador,smote_tomek,RandomForest,left,0.0794,0.0794,63,False
cano,all,sinArtefactosConservador,smote_tomek,RandomForest,pull,0.0606,0.0667,33,True
cano,all,sinArtefactosConservador,smote_tomek,RandomForest,push,0.1968,0.1937,188,False
cano,all,sinArtefactosConservador,smote_tomek,RandomForest,right,0.3021,0.3021,341,False
cano,all,sinArtefactosConservador,smote_tomek,MLP,left,0.0635,0.0615,63,False
cano,all,sinArtefactosConservador,smote_tomek,MLP,pull,0.0606,0.0625,33,True
cano,all,sinArtefactosConservador,smote_tomek,MLP,push,0.1596,0.1639,188,False
cano,all,sinArtefactosConservador,smote_tomek,MLP,right,0.3021,0.2986,341,False
cano,all,sinArtefactosConservador,smote_tomek,IBk_kNN,left,0.0476,0.0357,63,False
cano,all,sinArtefactosConservador,smote_tomek,IBk_kNN,pull,0.0606,0.0312,33,True
cano,all,sinArtefactosConservador,smote_tomek,IBk_kNN,push,0.1489,0.1591,188,False
cano,all,sinArtefactosConservador,smote_tomek,IBk_kNN,right,0.2082,0.2359,341,False
cano,all,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,left,0.0952,0.0984,63,False
cano,all,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,pull,0.1515,0.1429,33,True
cano,all,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,push,0.2926,0.2523,188,False
cano,all,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,right,0.2845,0.3119,341,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,left,0.3175,0.1724,63,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,pull,0.5758,0.2375,33,True
cano,all,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,push,0.3404,0.3019,188,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,right,0.2023,0.318,341,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,RandomForest,left,0.3016,0.1681,63,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,RandomForest,pull,0.4242,0.2917,33,True
cano,all,sinArtefactosConservador,random_undersampling_controlado,RandomForest,push,0.4096,0.3222,188,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,RandomForest,right,0.2141,0.3244,341,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,MLP,left,0.3016,0.1759,63,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,MLP,pull,0.303,0.1786,33,True
cano,all,sinArtefactosConservador,random_undersampling_controlado,MLP,push,0.3723,0.307,188,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,MLP,right,0.2053,0.3004,341,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,left,0.3175,0.1818,63,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,pull,0.5758,0.2262,33,True
cano,all,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,push,0.3723,0.3097,188,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,right,0.1848,0.3073,341,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,left,0.2698,0.1619,63,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,pull,0.2727,0.225,33,True
cano,all,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,push,0.3777,0.3257,188,False
cano,all,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,right,0.2581,0.3359,341,False
villanueva,all,noOutliers,sin_balanceo,SMO_SVM,left,0.0625,0.1111,16,True
villanueva,all,noOutliers,sin_balanceo,SMO_SVM,pull,0.4986,0.4668,367,False
villanueva,all,noOutliers,sin_balanceo,SMO_SVM,push,0.2038,0.2028,211,False
villanueva,all,noOutliers,sin_balanceo,SMO_SVM,right,0.0789,0.1579,38,False
villanueva,all,noOutliers,sin_balanceo,RandomForest,left,0.0,0.0,16,True
villanueva,all,noOutliers,sin_balanceo,RandomForest,pull,0.5913,0.478,367,False
villanueva,all,noOutliers,sin_balanceo,RandomForest,push,0.109,0.1437,211,False
villanueva,all,noOutliers,sin_balanceo,RandomForest,right,0.0263,0.0667,38,False
villanueva,all,noOutliers,sin_balanceo,MLP,left,0.0,0.0,16,True
villanueva,all,noOutliers,sin_balanceo,MLP,pull,0.5095,0.4606,367,False
villanueva,all,noOutliers,sin_balanceo,MLP,push,0.1801,0.1863,211,False
villanueva,all,noOutliers,sin_balanceo,MLP,right,0.0789,0.1579,38,False
villanueva,all,noOutliers,sin_balanceo,IBk_kNN,left,0.375,0.2857,16,True
villanueva,all,noOutliers,sin_balanceo,IBk_kNN,pull,0.4169,0.45,367,False
villanueva,all,noOutliers,sin_balanceo,IBk_kNN,push,0.2701,0.2317,211,False
villanueva,all,noOutliers,sin_balanceo,IBk_kNN,right,0.1316,0.2,38,False
villanueva,all,noOutliers,sin_balanceo,RBFNetwork_aprox,left,0.0,0.0,16,True
villanueva,all,noOutliers,sin_balanceo,RBFNetwork_aprox,pull,0.6294,0.4925,367,False
villanueva,all,noOutliers,sin_balanceo,RBFNetwork_aprox,push,0.1137,0.1611,211,False
villanueva,all,noOutliers,sin_balanceo,RBFNetwork_aprox,right,0.0,0.0,38,False
villanueva,all,noOutliers,random_oversampling,SMO_SVM,left,0.125,0.1176,16,True
villanueva,all,noOutliers,random_oversampling,SMO_SVM,pull,0.4469,0.462,367,False
villanueva,all,noOutliers,random_oversampling,SMO_SVM,push,0.2417,0.2198,211,False
villanueva,all,noOutliers,random_oversampling,SMO_SVM,right,0.1579,0.2143,38,False
villanueva,all,noOutliers,random_oversampling,RandomForest,left,0.0625,0.1429,16,True
villanueva,all,noOutliers,random_oversampling,RandomForest,pull,0.5586,0.4756,367,False
